Booking_Lead_Time,Fare_Class,Seats_Available,Seats_Booked,Competitor_Price,Fuel_Price,Public_Holiday,Weather_Impact
136,0,234,166,854,0.52,0,0
353,1,116,64,305,1.15,0,2
241,2,371,170,294,1.52,1,0
86,1,228,169,595,1.37,0,2
268,1,183,102,603,3.25,0,0
197,0,296,291,972,1.72,0,0
297,1,109,74,644,0.93,0,0
159,1,281,78,398,2.19,0,2
180,1,200,170,941,0.71,0,3
240,1,237,162,1171,1.76,1,0
189,0,254,220,455,1.39,0,0
189,1,152,125,1023,0.77,0,1
101,0,364,359,653,2.54,0,0
172,1,145,116,216,1.73,0,0
58,2,235,216,588,1.75,0,0
74,1,284,152,79,1.03,0,3
65,1,194,170,277,2.4,0,0
76,1,376,69,580,2.98,1,0
120,1,327,136,1002,3.3,0,3
326,1,271,54,1160,2.79,1,3
296,1,161,74,494,2.73,0,0
130,1,184,52,512,1.01,0,0
100,0,257,102,942,2.26,0,0
205,1,246,160,904,3.32,0,0
138,1,326,325,656,1.65,0,0
301,2,175,103,489,1.04,0,2
35,1,150,99,358,3.02,0,0
332,1,327,157,1080,0.97,0,0
60,1,331,323,501,1.7,0,0
111,1,285,211,529,2.83,0,0
29,1,182,170,825,1.99,0,0
172,1,174,62,773,2.29,0,3
91,0,317,124,979,1.89,0,0
68,1,213,62,887,2.12,1,2
291,1,279,154,668,2.17,0,0
133,0,390,342,868,0.65,0,0
89,0,263,235,1028,1.25,0,0
363,1,255,205,461,1.18,0,3
231,1,103,51,290,1.23,0,3
364,1,129,124,473,2.39,0,3
345,1,128,69,180,1.88,0,0
133,1,310,259,84,1.5,0,2
278,0,161,152,1006,3.09,0,0
164,1,388,91,478,3.39,0,0
22,0,212,55,66,1.31,0,2
230,0,361,243,104,0.66,1,2
189,1,196,143,531,1.55,0,0
333,1,246,58,189,1.97,0,0
138,1,152,76,330,3.42,0,3
190,1,275,260,295,3.09,0,0
13,1,196,141,295,1.18,0,0
221,1,135,116,472,3.12,0,0
161,1,174,63,614,2.92,0,2
213,1,177,95,499,1.34,1,0
257,1,121,97,582,3.21,0,0
174,1,233,111,328,3.06,0,0
309,1,279,175,474,3.24,1,2
82,1,305,287,446,0.88,1,0
161,1,318,100,275,3.14,0,0
163,1,292,218,402,3.47,0,0
178,1,344,215,1002,0.75,1,0
272,0,150,128,1088,3.17,0,0
143,1,387,186,862,1.27,0,0
58,1,336,332,1077,0.58,0,0
84,1,322,99,203,1.7,0,3
70,0,376,318,438,0.79,0,2
276,0,111,66,986,1.92,0,1
266,2,184,126,463,2.92,1,0
64,1,327,206,518,1.5,1,3
319,2,265,124,184,2.73,0,0
101,1,231,212,845,1.0,0,3
144,1,278,163,331,1.74,0,2
248,1,274,120,535,2.35,0,0
364,2,344,236,427,2.35,0,2
182,1,243,144,333,2.51,0,0
83,1,231,88,633,1.01,0,3
158,1,211,182,506,2.66,1,0
154,1,352,124,184,2.38,0,0
210,1,194,59,801,2.22,0,0
115,1,129,100,797,1.87,0,0
228,0,267,220,654,2.89,0,3
149,0,365,72,353,0.92,0,0
182,1,250,152,528,3.12,0,2
280,0,130,85,750,2.54,0,3
76,1,140,106,171,1.67,1,0
28,1,107,82,634,1.06,0,2
225,0,137,72,479,3.35,0,0
47,1,356,295,110,2.89,0,2
219,1,365,72,1155,1.58,0,3
262,1,238,99,446,1.88,0,0
49,1,212,58,1037,1.37,1,0
62,1,154,54,374,3.01,0,3
160,1,361,322,246,2.53,0,0
246,2,136,60,471,3.0,0,0
296,1,224,160,453,3.23,1,0
299,0,196,117,918,0.95,0,0
96,1,181,155,165,2.52,0,0
272,2,128,110,1162,2.64,0,0
193,1,172,78,1059,2.21,0,0
145,1,230,69,369,3.15,0,2
341,1,196,135,918,1.67,0,2
350,1,370,362,209,1.82,0,0
327,0,218,165,786,2.39,0,0
312,1,176,91,373,1.67,0,3
188,1,283,167,233,1.53,0,0
217,1,399,268,235,1.63,0,0
289,1,269,66,1201,1.89,1,0
19,1,234,67,282,1.33,0,0
327,1,349,80,609,1.87,0,1
171,1,289,120,154,1.44,1,0
98,1,233,188,1266,1.07,1,0
325,2,186,113,291,1.34,0,3
250,1,192,96,770,3.06,0,0
188,2,286,253,1249,0.64,0,0
298,0,307,201,883,2.97,0,0
47,1,156,52,311,0.52,1,0
147,1,348,61,1015,2.29,0,2
116,1,138,85,962,3.28,0,0
19,1,212,91,243,1.98,1,0
364,1,361,326,1057,0.78,0,0
98,0,124,120,830,2.25,0,0
286,1,349,316,401,2.02,0,0
179,1,207,136,901,1.98,0,0
169,1,210,79,597,2.76,1,0
353,1,298,221,972,1.2,1,0
249,1,207,154,510,0.99,0,0
158,1,345,126,722,0.52,0,0
61,1,175,84,833,1.2,0,0
182,0,173,147,1016,3.16,0,3
150,1,121,96,558,1.18,0,0
314,1,234,125,276,2.46,0,0
263,1,222,154,264,2.77,0,0
50,0,335,317,375,2.38,0,0
132,0,219,115,736,2.86,1,0
345,1,236,163,728,3.16,0,0
314,1,116,78,1152,0.75,0,3
222,1,316,183,45,3.26,1,2
124,2,215,127,877,0.92,0,0
41,1,366,140,906,2.56,0,2
81,0,191,79,275,2.36,0,0
321,0,216,81,129,1.22,0,1
209,1,333,260,950,0.88,1,0
84,1,146,54,479,2.21,0,3
66,1,137,122,222,1.11,0,0
188,1,132,78,618,3.14,0,0
363,0,189,164,712,1.86,0,2
296,1,318,148,696,0.54,0,3
349,0,295,72,425,1.16,1,1
2,1,222,141,307,0.77,0,0
136,1,188,79,353,0.93,0,0
298,1,176,63,301,2.54,0,0
66,2,252,154,365,3.33,0,0
224,1,210,175,364,2.8,0,0
19,1,255,235,178,2.07,0,0
98,2,302,215,-16,1.2,0,0
263,1,152,67,628,2.42,0,0
357,1,161,113,587,0.85,1,0
2,1,117,80,925,1.43,0,3
226,1,216,189,127,2.28,0,0
294,1,208,205,191,1.71,0,3
331,2,376,293,409,1.57,0,0
104,1,199,61,677,2.87,0,0
249,0,129,93,702,0.73,0,0
132,1,352,284,866,2.56,0,0
286,1,221,71,513,0.5,1,2
313,1,269,229,1023,2.12,0,2
303,1,256,52,863,0.68,0,0
157,0,369,263,129,1.61,0,0
291,1,114,79,1098,0.69,0,0
284,0,280,58,908,2.96,0,0
11,1,393,291,662,1.87,0,0
137,2,283,88,1158,0.85,0,0
336,1,219,50,827,0.86,0,0
209,1,313,77,402,2.16,1,0
355,0,214,146,500,1.71,1,0
238,0,135,61,669,2.32,1,0
275,1,136,119,976,2.89,0,0
159,1,388,368,268,1.94,0,0
40,1,233,50,589,2.22,0,0
47,1,195,104,579,1.84,0,2
296,0,364,257,220,0.84,0,2
58,1,337,63,437,3.16,1,0
80,0,339,288,1110,2.17,0,0
42,0,269,156,781,2.16,0,0
337,0,243,80,949,1.76,1,2
307,1,372,79,663,1.91,0,0
176,0,244,189,568,2.15,0,0
220,0,149,70,159,2.98,0,0
4,1,212,145,315,2.27,0,0
245,1,173,74,487,1.92,0,2
232,1,128,69,1197,0.55,0,2
242,0,362,254,390,2.47,0,0
38,2,127,108,932,1.02,0,0
194,1,312,305,995,1.15,0,0
209,2,345,307,1182,1.84,0,0
260,2,160,74,661,1.44,0,0
295,2,238,53,1139,1.36,1,0
215,0,215,213,761,1.3,1,0
97,1,357,309,891,3.11,0,2
264,1,262,226,272,0.77,0,0
104,2,373,167,974,1.72,0,0
32,1,285,60,1205,2.2,0,3
234,1,349,148,1002,1.47,0,0
243,1,389,157,779,1.27,1,0
291,0,195,154,490,2.67,1,0
239,2,133,60,288,1.74,0,0
92,1,169,129,890,2.67,0,0
308,1,314,73,817,1.46,0,2
330,1,312,248,171,3.28,1,2
318,1,361,299,937,1.07,0,2
174,0,371,317,771,1.78,0,0
57,1,276,53,282,2.33,0,3
157,1,399,261,1120,2.55,0,3
89,1,244,166,848,2.18,0,0
246,2,273,80,970,2.52,0,0
345,1,391,220,1207,2.1,0,1
254,1,236,228,317,1.51,0,0
189,1,254,182,1107,1.93,0,0
223,2,283,242,139,1.65,0,0
126,1,261,130,870,3.14,0,2
267,2,108,70,775,1.17,0,0
13,1,327,111,1160,2.18,0,0
302,1,228,157,313,3.44,0,0
167,0,146,106,1174,2.21,1,0
292,0,366,142,1026,2.97,0,3
103,1,125,62,694,1.17,0,0
266,1,251,225,660,1.79,1,0
218,1,124,93,455,1.61,0,0
325,1,144,88,317,2.99,0,0
240,1,194,127,452,2.94,0,2
99,1,304,126,611,0.53,0,3
290,1,352,181,235,2.36,0,0
342,1,228,94,762,2.24,0,0
80,1,286,238,345,2.72,1,0
238,1,354,134,605,3.35,0,3
313,1,226,68,1019,2.05,1,3
145,1,177,114,178,3.12,1,0
26,0,262,151,1029,1.1,1,0
72,1,132,104,143,2.5,0,0
96,1,298,205,79,1.33,1,2
237,2,266,144,279,1.73,0,0
174,1,188,177,378,2.96,0,0
275,2,134,52,1109,2.44,0,2
163,1,349,248,361,3.04,1,0
360,2,161,101,993,3.1,1,0
342,1,294,100,211,2.5,0,2
274,0,265,217,669,2.6,0,0
60,0,149,89,326,0.58,0,2
138,1,148,77,678,2.87,0,0
336,1,114,53,985,1.02,1,0
315,1,279,265,256,1.42,1,0
230,0,350,338,975,0.55,0,0
218,1,219,75,490,2.63,0,0
310,0,330,270,323,0.76,0,0
258,1,303,54,186,3.18,0,0
27,1,269,91,1169,1.31,1,0
76,0,218,112,462,0.51,0,0
167,2,312,224,694,1.06,0,0
333,0,142,67,99,1.51,0,0
100,2,194,167,507,2.65,0,0
238,1,130,60,640,1.01,0,3
201,2,302,128,804,0.64,0,0
160,1,398,248,708,2.46,0,2
29,2,369,110,156,2.87,1,0
26,1,253,82,630,2.29,0,0
231,1,368,337,208,0.59,0,0
313,1,245,171,400,1.14,0,3
6,1,248,101,542,1.5,0,0
141,1,301,104,1083,2.58,0,0
6,1,237,204,427,1.13,0,3
330,1,352,338,376,0.51,0,0
142,0,259,97,498,0.75,0,0
140,1,363,115,387,2.03,0,0
131,0,342,136,554,3.03,0,0
330,1,348,319,847,2.3,0,0
178,1,122,81,1209,2.61,0,2
18,1,374,79,169,0.83,0,3
15,0,329,122,502,3.08,0,2
33,0,234,178,216,1.08,0,0
136,1,293,196,586,1.63,0,2
313,2,155,105,101,1.89,0,0
119,1,312,172,985,2.89,0,0
175,1,320,131,257,2.76,0,0
44,0,162,98,848,0.62,0,0
243,1,298,155,1073,1.46,1,0
164,1,363,68,385,1.39,0,0
234,0,103,65,844,1.6,0,0
42,1,346,217,768,2.94,0,0
119,1,296,245,481,3.36,0,2
175,2,116,60,170,3.17,0,0
36,1,127,85,1131,3.09,0,0
195,2,272,245,310,2.33,0,0
107,1,347,56,314,1.02,1,0
249,1,192,139,682,1.49,0,0
203,1,154,90,843,0.68,0,0
60,1,295,112,205,2.16,0,0
85,1,152,104,1101,2.12,0,0
328,2,179,138,847,2.48,0,0
222,1,320,279,537,2.19,0,0
289,0,151,143,1053,0.96,0,2
145,1,395,262,264,2.27,0,0
100,1,295,155,255,2.4,0,0
38,0,321,309,915,3.37,0,0
183,1,256,186,355,1.32,1,3
37,1,210,114,932,1.85,0,2
67,1,192,178,231,1.96,0,0
298,1,375,333,463,3.15,0,0
196,2,122,61,329,0.54,0,0
287,1,209,173,778,1.1,0,1
57,2,290,66,1245,1.87,0,0
96,1,135,117,272,2.78,0,0
119,2,283,265,319,1.49,0,2
112,1,148,89,1165,3.39,0,0
211,1,242,80,340,2.56,0,1
228,1,155,91,424,2.04,0,0
16,1,111,100,138,1.82,0,0
267,1,345,135,507,0.75,0,3
39,0,135,111,388,2.41,0,0
186,1,283,71,806,2.13,1,0
10,1,249,175,589,1.19,0,0
156,1,135,117,1148,1.21,0,0
104,0,178,101,1045,2.74,0,0
76,1,116,71,997,3.36,0,2
9,1,352,258,768,0.56,1,0
67,1,111,106,847,1.02,0,0
31,1,186,133,344,2.34,0,0
190,0,244,200,167,1.19,0,0
364,1,196,95,909,1.42,0,0
267,1,143,68,789,2.03,0,0
352,1,255,176,297,2.95,0,0
42,1,267,80,334,1.13,0,2
45,1,281,195,209,2.99,0,0
171,1,211,188,853,3.04,0,0
281,1,194,77,1019,2.52,0,0
27,0,330,308,992,1.8,0,0
290,1,273,208,697,1.48,0,0
121,1,208,99,203,1.05,1,0
231,0,186,139,884,1.59,0,0
173,2,156,88,931,3.09,0,0
294,0,231,204,36,3.44,0,0
169,1,231,174,1079,2.94,1,0
147,1,283,132,580,0.6,0,0
253,0,309,172,662,2.7,0,0
198,0,341,57,283,0.73,0,0
285,2,272,173,870,2.27,0,1
231,1,164,137,1176,0.56,0,0
291,1,241,81,692,2.99,0,0
7,1,314,298,182,3.01,0,0
34,0,125,118,1095,1.86,0,0
306,1,241,58,625,3.49,0,0
320,0,165,52,524,2.83,0,0
39,1,273,264,1091,2.64,1,3
79,0,153,82,1132,0.62,1,0
349,1,382,94,328,2.41,1,0
321,1,113,66,830,2.13,0,2
345,1,347,174,381,2.89,0,1
203,1,234,148,592,1.17,0,2
144,0,306,297,264,1.7,0,0
347,1,272,169,419,1.79,0,2
251,1,398,250,762,1.72,1,0
281,0,159,52,418,1.17,0,0
317,1,202,112,702,1.7,0,0
221,1,399,290,1015,2.47,0,2
230,1,358,157,270,0.7,0,0
335,1,265,56,807,1.87,1,0
193,0,326,217,798,1.38,0,0
7,1,346,156,637,3.13,0,1
137,1,340,337,54,1.56,0,2
334,1,247,156,793,3.01,0,2
297,1,181,115,998,3.4,0,0
316,0,253,89,966,1.56,0,3
17,2,267,228,1234,2.93,1,0
220,1,139,128,910,1.45,0,0
214,1,271,230,929,1.13,0,0
259,1,324,229,1136,1.45,0,3
108,1,275,260,760,2.02,0,0
30,1,300,62,299,2.35,1,0
327,1,381,134,753,2.12,0,3
121,1,248,234,341,1.29,0,0
332,1,334,69,1122,1.26,0,0
10,1,196,169,436,2.65,0,0
13,1,377,289,1053,1.36,0,0
18,1,309,203,714,0.69,0,0
247,1,370,114,1033,2.79,0,0
347,1,219,158,1189,1.76,0,2
169,1,320,269,861,0.81,1,0
7,1,180,76,311,2.01,0,3
29,1,239,113,89,1.65,0,0
209,2,375,207,1140,2.39,0,0
261,1,104,61,307,2.43,0,0
69,0,323,274,644,2.32,0,1
105,1,227,87,625,1.76,0,0
23,1,371,365,157,1.98,0,0
39,1,142,80,784,1.32,1,0
103,1,209,203,1012,0.77,0,2
103,1,101,57,36,1.44,1,0
137,0,160,103,897,1.86,0,0
118,1,371,242,916,3.34,0,0
36,0,142,51,998,2.68,0,3
185,1,241,138,712,0.67,0,0
36,1,118,57,435,1.11,1,0
11,1,144,109,200,1.75,0,0
90,0,171,51,199,2.52,0,2
165,1,251,205,416,1.55,0,0
32,2,287,213,434,1.48,0,0
224,1,352,180,766,2.88,0,2
27,2,144,109,522,1.67,0,0
46,1,264,71,204,2.19,0,3
191,2,165,111,661,1.63,0,2
99,1,328,256,958,2.05,0,1
127,2,356,134,890,2.16,0,0
215,1,157,115,237,3.09,1,2
321,1,254,196,202,3.29,0,0
274,1,219,61,319,0.74,0,0
51,0,390,357,725,1.62,0,0
11,1,224,132,264,3.25,0,0
248,1,314,242,882,1.73,0,2
177,1,142,100,129,2.85,0,2
17,1,188,171,747,1.51,0,1
6,1,265,209,403,1.56,0,3
45,0,114,108,926,0.61,0,0
226,1,204,136,742,2.79,0,2
19,0,274,85,574,2.26,0,0
53,1,134,54,244,3.14,0,2
78,1,243,143,328,1.39,0,0
267,1,352,282,514,1.07,0,2
180,1,174,143,452,1.94,1,0
337,2,299,108,790,2.38,0,0
284,1,364,292,1211,1.51,1,1
200,1,309,292,316,1.63,0,0
308,0,221,53,16,1.96,0,0
156,1,104,86,442,1.07,0,0
19,1,256,222,60,1.95,0,0
171,1,141,124,832,2.28,0,0
297,2,383,268,989,3.05,0,2
45,1,382,249,161,3.3,0,0
57,2,219,203,257,2.3,0,2
163,0,284,265,591,2.95,0,0
364,0,116,92,717,1.92,1,0
305,1,239,97,347,2.51,0,0
328,1,321,77,402,1.72,0,0
280,1,332,140,177,2.04,0,0
40,1,245,157,923,3.21,0,0
133,1,312,302,232,1.81,0,0
258,1,198,119,913,0.76,0,2
354,0,374,154,969,3.22,0,0
135,0,293,148,1135,2.1,1,2
35,1,311,279,891,1.47,0,0
240,1,231,162,1094,0.82,0,0
13,1,226,138,698,2.1,0,3
46,0,343,157,297,2.71,1,0
110,1,141,95,1112,2.78,0,0
273,0,143,117,1171,1.13,0,2
354,1,233,218,1083,0.92,0,0
168,1,384,234,771,1.28,0,0
198,1,127,63,249,3.2,0,0
62,0,369,345,644,2.92,0,0
124,1,328,95,740,1.32,1,0
209,1,228,57,532,1.48,0,0
11,0,284,81,1081,1.84,0,0
200,1,320,89,1211,1.25,0,2
99,2,222,201,592,1.6,0,0
325,0,177,93,225,2.63,0,2
120,1,332,189,618,1.37,0,0
36,1,360,236,1170,2.77,0,0
184,1,163,84,1168,1.42,0,2
294,1,188,131,485,1.01,0,0
80,1,362,119,501,2.22,0,3
59,2,167,84,1063,0.78,1,2
39,0,100,56,865,1.14,1,0
236,1,150,104,830,1.92,0,0
181,0,259,194,384,0.64,1,2
172,2,220,135,234,1.25,0,0
206,0,207,158,31,3.07,0,1
338,1,291,82,992,2.79,0,0
299,0,114,54,833,3.12,0,2
229,1,249,68,495,2.12,0,0
361,1,390,266,942,0.99,0,3
5,1,247,214,960,3.21,0,0
9,1,298,295,81,2.14,0,0
299,1,221,91,732,3.06,1,0
357,1,291,222,297,1.53,0,2
52,1,201,173,119,2.88,1,0
70,1,105,101,376,1.81,1,3
152,0,206,169,941,0.64,0,0
27,1,170,73,262,2.05,0,0
90,1,187,74,1058,0.95,0,0
32,1,287,66,172,3.05,1,0
237,0,286,52,1175,3.25,1,2
231,0,120,63,1033,2.62,0,1
163,1,233,181,1091,3.46,0,1
101,1,249,154,964,1.95,0,0
130,1,375,255,131,1.04,0,0
216,1,278,58,764,2.37,0,2
114,0,290,167,450,0.53,0,0
301,1,367,348,929,2.38,1,0
305,0,304,110,667,2.33,0,0
264,2,138,63,210,2.38,0,0
287,1,121,78,424,2.11,0,0
12,0,242,97,408,2.99,0,3
204,1,213,209,685,1.07,0,0
129,1,377,313,1053,1.07,0,2
128,1,367,177,486,0.55,0,0
3,1,352,126,100,1.83,0,3
119,1,349,289,312,2.77,0,0
278,0,180,128,1160,1.68,0,0
19,1,330,70,1066,1.07,0,0
39,1,353,270,921,1.2,0,1
74,1,299,84,1163,3.05,0,0
39,2,399,120,1051,1.24,0,0
34,0,296,121,106,0.76,0,0
233,1,277,273,493,1.56,0,2
332,0,321,314,551,1.87,0,0
40,0,143,131,1126,0.73,0,2
361,1,202,103,654,2.24,0,0
2,1,239,58,269,2.59,0,0
216,1,369,87,162,0.95,0,0
359,0,343,167,1099,2.99,0,0
353,1,177,125,951,0.89,0,0
351,0,328,249,893,1.37,1,0
122,0,395,124,642,0.77,0,0
255,0,364,164,1147,1.58,0,0
332,2,371,225,878,1.47,0,2
218,1,281,194,580,3.26,0,0
139,1,129,112,298,2.35,0,2
223,1,375,124,250,1.14,0,0
63,1,186,116,195,0.93,0,1
298,1,218,129,888,1.4,0,0
1,1,389,323,960,1.92,0,2
79,2,250,198,1168,1.46,0,3
210,0,160,100,181,1.69,0,0
143,1,343,312,1223,0.65,0,2
175,2,223,83,727,3.34,0,0
102,1,330,280,682,1.34,0,2
135,0,340,295,432,0.77,1,3
247,0,159,88,204,2.81,0,0
360,1,223,64,809,1.69,1,0
334,1,181,147,1057,2.3,0,0
130,0,102,77,699,1.57,0,0
279,1,381,357,921,2.05,1,0
192,1,285,237,1026,0.96,1,0
6,1,269,105,675,1.15,0,0
175,1,193,51,945,1.88,1,0
97,0,249,170,755,2.24,0,2
321,2,312,274,1098,2.38,1,1
223,1,164,61,483,2.21,0,0
22,1,356,147,184,2.46,0,3
239,1,116,89,562,1.32,0,0
150,1,201,128,241,1.7,0,0
306,2,293,166,860,2.97,0,0
17,2,114,97,196,2.87,0,2
148,1,114,85,79,2.51,0,0
158,2,189,119,967,0.99,0,1
61,1,145,117,1088,3.4,1,0
61,1,193,85,934,2.44,1,0
33,1,266,235,1089,2.84,0,0
191,1,110,55,262,3.29,0,3
144,0,114,103,591,0.81,0,2
357,0,341,158,307,1.89,0,0
318,1,126,62,606,1.52,0,3
19,0,198,192,964,1.11,0,2
125,1,122,94,985,3.3,0,0
219,0,218,149,1089,2.94,0,0
182,0,372,64,987,0.81,0,2
217,2,164,117,356,3.48,0,0
133,0,177,96,516,0.93,0,0
33,1,340,206,17,3.4,0,0
66,1,252,53,170,0.5,0,0
157,1,171,53,467,2.05,1,0
327,1,104,88,223,0.65,0,0
83,0,177,132,1039,2.41,0,0
120,1,319,205,579,2.62,1,0
107,1,221,79,586,1.61,0,0
3,0,121,63,1065,1.09,0,0
98,1,309,215,133,2.06,1,2
316,1,208,155,486,1.23,0,3
69,1,359,346,1160,1.61,1,0
40,1,147,74,820,2.97,0,0
352,1,331,61,170,2.29,1,0
194,1,367,274,353,1.62,0,0
18,1,228,75,108,0.75,0,0
304,1,138,85,1047,2.03,0,0
225,1,165,59,337,2.86,0,3
340,1,151,110,536,1.68,0,3
27,1,396,320,1160,0.54,0,2
343,1,271,127,300,2.71,0,0
22,1,351,85,779,1.42,0,0
93,1,280,253,1126,2.36,0,0
20,1,146,83,475,2.75,0,0
41,0,196,74,244,3.26,0,0
222,1,355,216,871,1.71,0,3
160,1,363,102,871,1.96,1,0
246,1,304,203,715,1.63,0,2
26,1,181,124,1138,1.06,0,0
275,1,327,156,945,1.99,0,0
18,1,342,102,192,3.23,0,0
217,1,294,82,273,1.34,0,3
123,0,276,235,952,3.32,1,0
255,1,263,236,604,2.58,0,2
223,1,217,93,1256,0.66,1,0
226,1,154,120,137,1.87,0,0
175,0,295,160,766,3.1,0,0
202,2,188,73,923,2.52,0,0
223,2,159,85,916,3.15,0,2
73,1,214,140,674,1.83,0,0
89,2,131,86,1119,1.08,0,0
24,0,310,202,1008,2.11,0,0
158,1,255,122,878,1.05,0,0
356,0,338,156,303,1.45,0,0
124,1,183,180,68,1.28,0,0
99,1,156,60,334,1.61,0,0
277,1,338,200,588,3.49,0,0
145,0,215,75,1003,0.61,0,0
291,1,385,272,833,0.6,0,2
336,1,245,138,289,2.42,1,0
265,1,152,110,279,2.07,1,0
22,2,165,54,608,2.32,1,0
285,2,312,196,1,0.91,0,2
349,1,186,137,601,1.42,0,0
353,1,279,105,920,1.09,0,0
1,1,300,107,580,1.74,0,2
315,1,235,168,1222,1.0,0,0
161,1,151,110,533,3.07,1,3
211,1,167,156,292,1.1,1,3
191,1,306,235,249,1.41,0,3
78,0,357,141,396,3.4,0,0
192,2,382,85,220,2.05,0,0
358,0,324,164,268,1.33,1,1
339,1,189,68,579,3.15,0,3
139,1,201,142,710,0.55,0,0
13,1,128,72,889,1.32,0,0
344,0,190,78,323,2.07,0,0
273,0,216,109,512,3.39,0,0
193,1,261,108,551,3.21,0,0
327,1,304,155,863,2.69,1,0
168,1,297,267,481,2.7,0,0
326,2,392,97,808,2.85,0,0
358,1,101,88,1052,3.08,0,0
154,1,213,51,651,0.62,0,0
88,0,364,176,808,2.51,0,0
19,1,195,183,55,2.92,1,0
176,2,123,60,823,2.72,0,0
311,1,302,70,1022,2.73,0,0
101,1,142,129,17,1.54,0,0
206,1,220,146,1025,2.72,0,0
162,1,187,69,99,3.27,0,0
27,0,263,123,996,1.46,0,0
36,1,262,90,931,3.31,0,0
93,0,226,177,280,2.47,0,0
108,1,265,255,1022,0.86,0,2
12,1,343,235,412,1.36,0,0
11,1,328,238,629,3.07,0,3
174,1,347,286,497,1.49,0,0
183,0,277,181,152,1.41,1,0
174,1,236,235,463,2.63,0,3
33,0,207,178,320,0.74,0,2
272,0,306,241,619,1.67,0,0
49,0,202,66,804,1.15,0,3
22,0,215,194,1060,1.21,0,0
249,1,106,102,305,2.17,0,0
199,1,377,190,226,2.26,1,1
42,0,335,243,928,1.66,0,0
295,2,363,309,555,2.62,1,3
235,1,278,247,658,1.15,0,0
156,1,363,356,372,3.12,0,0
333,2,250,238,1000,1.75,0,0
140,1,159,62,726,2.38,0,3
163,1,138,59,593,0.67,0,0
261,0,159,147,743,2.52,0,0
323,1,365,136,848,0.97,0,0
91,1,122,52,379,2.37,0,0
335,1,207,136,1094,1.45,0,1
51,1,143,132,163,2.09,0,0
259,0,253,180,379,1.67,1,0
218,1,159,108,353,1.1,0,0
336,1,177,170,245,2.6,0,2
158,1,309,164,982,1.57,0,0
277,1,166,127,158,1.29,0,0
273,2,348,170,894,1.91,1,3
142,1,196,136,205,0.79,0,0
248,1,136,105,742,2.6,0,0
318,1,383,171,982,0.94,0,3
193,1,200,160,640,3.37,0,0
226,1,355,325,366,3.33,0,0
180,0,243,172,187,2.92,0,0
49,0,375,121,988,1.8,1,0
216,0,226,172,610,0.96,1,0
295,0,271,108,280,2.04,1,0
200,1,339,186,1174,3.23,0,0
326,1,351,225,855,1.49,0,0
298,1,165,58,929,2.05,1,2
77,1,392,56,308,2.59,0,3
158,1,143,88,640,3.28,0,0
115,0,284,169,1202,2.29,0,0
83,0,109,55,993,2.83,1,1
250,1,377,119,569,3.47,0,0
174,2,189,52,961,2.37,0,0
92,1,240,62,323,1.19,0,0
169,1,262,196,399,1.92,0,0
228,0,384,201,616,2.61,0,0
359,0,277,118,1049,3.3,0,0
206,1,382,290,985,1.67,0,0
281,1,367,223,1032,1.19,0,3
187,2,330,161,908,0.87,0,0
55,1,239,188,975,1.95,1,0
105,1,284,91,475,3.4,0,0
157,0,258,202,847,0.97,0,0
23,1,279,107,401,3.1,0,0
139,0,135,96,442,1.62,0,2
265,1,110,89,1095,2.51,0,0
345,1,394,178,391,2.26,0,0
122,0,316,232,998,2.12,0,0
281,1,185,137,652,1.24,0,2
345,1,366,166,504,1.48,0,0
249,0,383,364,310,0.67,0,0
120,0,295,91,827,3.21,1,0
225,1,213,179,446,3.37,0,0
7,0,275,161,1109,1.15,1,0
33,1,169,77,1213,0.61,0,0
13,1,389,321,582,1.51,0,0
239,1,368,256,606,1.54,0,3
15,1,318,282,261,0.74,0,0
215,1,357,168,726,0.65,1,0
166,1,180,109,1227,1.41,0,0
222,1,380,69,1080,2.61,0,2
359,1,116,53,681,1.13,0,0
174,2,180,178,993,3.14,0,0
155,1,295,229,1192,2.34,0,3
190,1,309,270,1008,3.12,0,0
181,1,164,59,191,2.59,0,0
174,1,308,105,726,3.04,0,2
180,1,281,92,426,3.48,0,0
73,1,220,127,13,1.01,1,3
60,1,212,89,1164,1.24,0,0
167,1,339,80,766,2.46,0,0
114,1,224,120,246,0.76,0,1
332,1,361,203,994,3.02,0,0
28,1,229,101,250,2.67,1,0
240,2,390,349,231,1.45,0,0
45,1,246,103,1102,1.17,0,2
63,1,261,52,151,3.39,0,2
329,1,317,127,103,1.36,0,2
238,1,384,357,1045,2.39,0,0
130,2,125,104,105,0.91,0,0
208,0,398,387,1098,0.63,0,0
359,1,188,105,837,2.71,1,1
158,1,309,227,772,0.64,0,2
111,1,279,168,339,1.73,1,0
316,1,290,98,153,2.64,0,2
91,1,381,363,345,0.57,0,3
338,0,370,128,533,1.02,0,0
3,1,388,186,732,3.0,0,0
45,1,211,129,1213,1.04,0,2
332,1,391,149,174,1.81,0,0
147,1,289,109,1023,3.17,0,3
65,1,100,58,942,2.74,0,0
242,2,266,192,172,2.6,0,0
120,1,320,244,701,2.93,0,0
153,0,181,158,839,1.06,0,0
304,1,348,223,614,3.19,1,0
93,1,266,174,1149,2.77,0,0
284,1,200,51,79,1.43,0,0
213,0,337,290,231,3.03,0,2
52,1,121,54,717,1.23,0,0
262,1,228,69,1052,0.99,0,1
232,1,177,87,1262,2.01,0,0
